Id,start,end,type,departement
813629,1963,1963,Object,Drawings and Prints
359004,1934,1934,Object,Drawings and Prints
388894,1968,1968,Object,Drawings and Prints
705536,1917,1917,Object,Drawings and Prints
450556,1945,1945,Object,Islamic Art
206644,1977,1977,Object,European Sculpture and Decorative Arts
285798,2005,2005,Object,Photographs
726446,2016,2016,Object,Drawings and Prints
282505,1994,1994,Object,Photographs
73004,2005,2005,Object,Asian Art
240752,1874,1874,Object,Greek and Roman Art
69400,1942,1942,Object,Asian Art
269930,1957,1957,Object,Photographs
557004,1922,1922,Object,Egyptian Art
34924,1914,1914,Object,Arms and Armor
82243,1974,1974,Object,Costume Institute
547956,1897,1897,Object,Egyptian Art
201614,1953,1953,Object,European Sculpture and Decorative Arts
44741,1991,1991,Object,Asian Art
29267,1942,1942,Object,Arms and Armor
742920,2016,2016,Object,Drawings and Prints
378692,1923,1923,Object,Drawings and Prints
416650,1951,1951,Object,Drawings and Prints
693379,2011,2011,Object,Greek and Roman Art
479244,1914,1914,Object,Medieval Art
749161,2020,2020,Object,Asian Art
554151,1930,1930,Object,Egyptian Art
141492,2008,2008,Object,Costume Institute
14780,1993,1993,Object,The American Wing
496673,1979,1979,Object,Modern and Contemporary Art
358214,1969,1969,Object,Drawings and Prints
232284,2006,2006,Object,European Sculpture and Decorative Arts
38166,1978,1978,Object,Asian Art
477762,1931,1931,Object,Medieval Art
260252,1972,1972,Object,Photographs
468831,1887,1887,Object,Medieval Art
62338,1975,1975,Object,Asian Art
162916,2012,2012,Object,Costume Institute
852634,2021,2021,Object,Asian Art
760930,2017,2017,Object,Modern and Contemporary Art
346278,1990,1990,Object,Drawings and Prints
726509,1963,1963,Object,Drawings and Prints
547708,1886,1886,Object,Egyptian Art
577004,1929,1929,Object,Egyptian Art
214876,1908,1908,Object,European Sculpture and Decorative Arts
223338,1936,1936,Object,European Sculpture and Decorative Arts
999,1910,1910,Object,The American Wing
342822,1949,1949,Object,Drawings and Prints
362121,1953,1953,Object,Drawings and Prints
400514,1963,1963,Object,Drawings and Prints
717780,1963,1963,Object,Drawings and Prints
230141,2002,2002,Object,European Sculpture and Decorative Arts
413491,1963,1963,Object,Drawings and Prints
466127,1985,1985,Object,The Cloisters
555719,1924,1924,Object,Egyptian Art
184984,2013,2013,Object,Costume Institute
192599,1913,1913,Object,European Sculpture and Decorative Arts
464676,1917,1917,Object,Medieval Art
250230,1917,1917,Object,Greek and Roman Art
307103,1974,1974,Object,Photographs
3824,1938,1938,Object,The American Wing
683346,2011,2011,Object,Greek and Roman Art
362394,1995,1995,Object,Drawings and Prints
74384,1938,1938,Object,Asian Art
61793,2001,2001,Object,Asian Art
443533,1889,1889,Object,Islamic Art
340183,1972,1972,Object,Drawings and Prints
40899,1924,1924,Object,Asian Art
701960,2016,2016,Object,Costume Institute
58428,2001,2001,Object,Asian Art
411903,1961,1961,Object,Drawings and Prints
740266,2011,2011,Object,Greek and Roman Art
676072,1963,1963,Object,Drawings and Prints
96592,1967,1967,Object,Costume Institute
702704,1953,1953,Object,Drawings and Prints
697326,1960,1960,Object,Drawings and Prints
79035,1996,1996,Object,Costume Institute
738579,1946,1946,Object,Drawings and Prints
79150,1996,1996,Object,Costume Institute
829321,1917,1917,Object,Drawings and Prints
47131,1891,1891,Object,Asian Art
26630,1999,1999,Object,Arms and Armor
362272,1960,1960,Object,Drawings and Prints
418320,1963,1963,Object,Drawings and Prints
727026,1963,1963,Object,Drawings and Prints
246304,1896,1896,Object,Greek and Roman Art
252690,1926,1926,Object,Greek and Roman Art
383619,1958,1958,Object,Drawings and Prints
194991,1923,1923,Object,European Sculpture and Decorative Arts
393931,2002,2002,Object,Drawings and Prints
411034,1920,1920,Object,Drawings and Prints
173491,2009,2009,Object,Costume Institute
702145,1960,1960,Object,Drawings and Prints
722000,1963,1963,Object,Drawings and Prints
336273,1919,1919,Object,Drawings and Prints
252375,1926,1926,Object,Greek and Roman Art
637366,1963,1963,Object,Drawings and Prints
240091,1874,1874,Object,Greek and Roman Art
56170,1902,1902,Object,Asian Art
127638,2005,2005,Object,Costume Institute
734839,1981,1981,Object,Photographs
366184,2004,2004,Object,Drawings and Prints
555217,1926,1926,Object,Egyptian Art
372404,1955,1955,Object,Drawings and Prints
681335,1963,1963,Object,Drawings and Prints
13813,1963,1963,Object,The American Wing
212708,1906,1906,Object,European Sculpture and Decorative Arts
785196,1963,1963,Object,Drawings and Prints
192578,1913,1913,Object,European Sculpture and Decorative Arts
220128,1920,1920,Object,European Sculpture and Decorative Arts
343894,1951,1951,Object,Drawings and Prints
651910,1963,1963,Object,Drawings and Prints
817569,1962,1962,Object,Drawings and Prints
824605,1941,1941,Object,Drawings and Prints
120945,1975,1975,Object,Costume Institute
852638,2021,2021,Object,Asian Art
1627,1962,1962,Object,The American Wing
39738,1989,1989,Object,Asian Art
374918,1960,1960,Object,Drawings and Prints
478713,1925,1925,Object,Medieval Art
374369,1967,1967,Object,Drawings and Prints
645787,1994,1994,Object,Drawings and Prints
480231,1908,1908,Object,Modern and Contemporary Art
210291,1898,1898,Object,European Sculpture and Decorative Arts
774735,1963,1963,Object,Drawings and Prints
434044,1963,1963,Object,Drawings and Prints
559014,1911,1911,Object,Egyptian Art
12577,1911,1911,Object,The American Wing
192090,1913,1913,Object,European Sculpture and Decorative Arts
813453,2018,2018,Object,Costume Institute
709726,2011,2011,Object,Greek and Roman Art
57796,1936,1936,Object,Asian Art
41619,1921,1921,Object,Asian Art
311000,1978,1978,Object,"Arts of Africa, Oceania, and the Americas"
338971,1984,1984,Object,Drawings and Prints
348618,1964,1964,Object,Drawings and Prints
159140,2009,2009,Object,Costume Institute
39656,1922,1922,Object,Asian Art
625196,1953,1953,Object,Drawings and Prints
212181,1900,1900,Object,European Sculpture and Decorative Arts
170044,2009,2009,Object,Costume Institute
495370,2007,2007,Object,Modern and Contemporary Art
168352,2009,2009,Object,Costume Institute
38384,1990,1990,Object,Asian Art
717127,1946,1946,Object,Drawings and Prints
636957,1963,1963,Object,Drawings and Prints
546042,1951,1951,Object,Egyptian Art
345081,2001,2001,Object,Drawings and Prints
174605,2009,2009,Object,Costume Institute
19993,2018,2018,Object,The American Wing
347098,1970,1970,Object,Drawings and Prints
206222,1974,1974,Object,European Sculpture and Decorative Arts
777731,1963,1963,Object,Drawings and Prints
693816,1917,1917,Object,Drawings and Prints
569926,1921,1921,Object,Egyptian Art
63280,1936,1936,Object,Asian Art
266864,1992,1992,Object,Photographs
345889,1950,1950,Object,Drawings and Prints
91755,1977,1977,Object,Costume Institute
204016,1964,1964,Object,European Sculpture and Decorative Arts
268118,1933,1933,Object,Photographs
117502,1978,1978,Object,Costume Institute
496963,1979,1979,Object,Modern and Contemporary Art
205459,1972,1972,Object,European Sculpture and Decorative Arts
747772,1991,1991,Object,Drawings and Prints
721961,1963,1963,Object,Drawings and Prints
70406,1966,1966,Object,Asian Art
505579,2006,2006,Object,Musical Instruments
377692,1965,1965,Object,Drawings and Prints
209789,1963,1963,Object,European Sculpture and Decorative Arts
262917,1981,1981,Object,Photographs
191344,1910,1910,Object,European Sculpture and Decorative Arts
706604,2005,2005,Object,Photographs
455079,1907,1907,Object,Islamic Art
243048,1874,1874,Object,Greek and Roman Art
368491,1924,1924,Object,Drawings and Prints
351607,1967,1967,Object,Drawings and Prints
3121,1969,1969,Object,The American Wing
219943,1917,1917,Object,European Sculpture and Decorative Arts
502992,1908,1908,Object,Musical Instruments
573369,1915,1915,Object,Egyptian Art
780190,1963,1963,Object,Drawings and Prints
7787,1965,1965,Object,The American Wing
556924,1915,1915,Object,Egyptian Art
202392,1960,1960,Object,European Sculpture and Decorative Arts
241132,1874,1874,Object,Greek and Roman Art
497627,1984,1984,Object,Modern and Contemporary Art
688789,1931,1931,Object,Drawings and Prints
707883,2016,2016,Object,European Sculpture and Decorative Arts
666311,1951,1951,Object,Drawings and Prints
404318,1941,1941,Object,Drawings and Prints
294422,2011,2011,Object,Photographs
438389,1999,1999,Object,European Paintings
46574,1914,1914,Object,Asian Art
665566,2014,2014,Object,The American Wing
74869,1955,1955,Object,Asian Art
122215,1941,1941,Object,Costume Institute
29471,1938,1938,Object,Arms and Armor
548885,1927,1927,Object,Egyptian Art
419268,1963,1963,Object,Drawings and Prints
249611,1917,1917,Object,Greek and Roman Art
838135,1985,1985,Object,Drawings and Prints
716621,1963,1963,Object,Drawings and Prints
647977,1963,1963,Object,Drawings and Prints
286877,2005,2005,Object,Photographs
189960,1907,1907,Object,European Sculpture and Decorative Arts
317451,1994,1994,Object,"Arts of Africa, Oceania, and the Americas"
282056,1997,1997,Object,Photographs
337803,1980,1980,Object,Drawings and Prints
452977,1980,1980,Object,Islamic Art
71126,1920,1920,Object,Asian Art
325280,1961,1961,Object,Ancient Near Eastern Art
193805,1917,1917,Object,European Sculpture and Decorative Arts
662202,1953,1953,Object,Drawings and Prints
186109,1881,1881,Object,European Sculpture and Decorative Arts
826554,1962,1962,Object,Drawings and Prints
681350,1922,1922,Object,Drawings and Prints
240694,1874,1874,Object,Greek and Roman Art
279134,1994,1994,Object,Photographs
238527,1943,1943,Object,European Sculpture and Decorative Arts
453300,1988,1988,Object,Islamic Art
289304,2005,2005,Object,Photographs
263322,1982,1982,Object,Photographs
719847,1963,1963,Object,Drawings and Prints
546209,1917,1917,Object,Egyptian Art
354466,1932,1932,Object,Drawings and Prints
384577,1917,1917,Object,Drawings and Prints
459739,1975,1975,Object,Robert Lehman Collection
157049,2009,2009,Object,Costume Institute
284487,2001,2001,Object,Photographs
274970,1994,1994,Object,Photographs
43500,1902,1902,Object,Asian Art
631400,1963,1963,Object,Drawings and Prints
203241,1964,1964,Object,European Sculpture and Decorative Arts
569759,1923,1923,Object,Egyptian Art
109472,1944,1944,Object,Costume Institute
265052,1986,1986,Object,Photographs
562131,1920,1920,Object,Egyptian Art
450244,1940,1940,Object,Islamic Art
80674,1993,1993,Object,Costume Institute
404472,1963,1963,Object,Drawings and Prints
72827,2005,2005,Object,Asian Art
426073,1946,1946,Object,Drawings and Prints
324691,1957,1957,Object,Ancient Near Eastern Art
108566,1975,1975,Object,Costume Institute
224883,1936,1936,Object,European Sculpture and Decorative Arts
737906,1959,1959,Object,Drawings and Prints
435609,1930,1930,Object,European Paintings
158250,2009,2009,Object,Costume Institute
544310,1920,1920,Object,Egyptian Art
695899,2011,2011,Object,Greek and Roman Art
352077,2001,2001,Object,Drawings and Prints
218125,1909,1909,Object,European Sculpture and Decorative Arts
188484,1899,1899,Object,European Sculpture and Decorative Arts
776826,2011,2011,Object,Drawings and Prints
384279,1947,1947,Object,Drawings and Prints
751940,1940,1940,Object,Drawings and Prints
387174,1951,1951,Object,Drawings and Prints
393819,2010,2010,Object,Drawings and Prints
834247,2019,2019,Object,Drawings and Prints
367239,1948,1948,Object,Drawings and Prints
70987,1953,1953,Object,Asian Art
554216,1926,1926,Object,Egyptian Art
704984,2005,2005,Object,Photographs
421914,1962,1962,Object,Drawings and Prints
726971,1963,1963,Object,Drawings and Prints
56122,1929,1929,Object,Asian Art
343950,1967,1967,Object,Drawings and Prints
482012,1979,1979,Object,Modern and Contemporary Art
69072,1935,1935,Object,Asian Art
743024,1923,1923,Object,Drawings and Prints
28314,1943,1943,Object,Arms and Armor
624975,1984,1984,Object,Drawings and Prints
396635,1917,1917,Object,Drawings and Prints
378763,1923,1923,Object,Drawings and Prints
240691,1874,1874,Object,Greek and Roman Art
120026,1945,1945,Object,Costume Institute
375962,2007,2007,Object,Drawings and Prints
362386,1986,1986,Object,Drawings and Prints
24190,1936,1936,Object,Arms and Armor
336652,1949,1949,Object,Drawings and Prints
705649,2015,2015,Object,Drawings and Prints
692508,1953,1953,Object,Drawings and Prints
693953,1963,1963,Object,Drawings and Prints
374419,1943,1943,Object,Drawings and Prints
289879,1994,1994,Object,Photographs
188554,1902,1902,Object,European Sculpture and Decorative Arts
213564,1908,1908,Object,European Sculpture and Decorative Arts
326077,1972,1972,Object,Ancient Near Eastern Art
204068,1964,1964,Object,European Sculpture and Decorative Arts
25688,1891,1891,Object,Arms and Armor
361533,1925,1925,Object,Drawings and Prints
364176,1984,1984,Object,Drawings and Prints
43479,1902,1902,Object,Asian Art
328593,2010,2010,Object,Ancient Near Eastern Art
713908,2011,2011,Object,Greek and Roman Art
813193,1909,1909,Object,Egyptian Art
9927,1926,1926,Object,The American Wing
55607,1929,1929,Object,Asian Art
242109,1874,1874,Object,Greek and Roman Art
564047,1917,1917,Object,Egyptian Art
823777,1970,1970,Object,Drawings and Prints
444848,1897,1897,Object,Islamic Art
742260,1948,1948,Object,Islamic Art
397823,2012,2012,Object,Drawings and Prints
121355,1973,1973,Object,Costume Institute
685650,1970,1970,Object,Photographs
196352,1928,1928,Object,European Sculpture and Decorative Arts
321957,1886,1886,Object,Ancient Near Eastern Art
446901,1917,1917,Object,Islamic Art
444037,1890,1890,Object,Islamic Art
443103,1883,1883,Object,Islamic Art
447637,1923,1923,Object,Islamic Art
701294,1951,1951,Object,Drawings and Prints
68792,1930,1930,Object,Asian Art
66961,1896,1896,Object,Asian Art
400342,1926,1926,Object,Drawings and Prints
141653,2008,2008,Object,Costume Institute
335077,1961,1961,Object,Drawings and Prints
350842,1965,1965,Object,Drawings and Prints
681432,1924,1924,Object,Drawings and Prints
431642,1933,1933,Object,Drawings and Prints
556182,1930,1930,Object,Egyptian Art
186120,1881,1881,Object,European Sculpture and Decorative Arts
74537,2008,2008,Object,Asian Art
22386,1914,1914,Object,Arms and Armor
781951,2018,2018,Object,Costume Institute
642602,1967,1967,Object,Drawings and Prints
764349,2011,2011,Object,Greek and Roman Art
710954,1963,1963,Object,Drawings and Prints
4440,1941,1941,Object,The American Wing
83352,2001,2001,Object,Costume Institute
398557,1980,1980,Object,Drawings and Prints
27775,1936,1936,Object,Arms and Armor
117293,1975,1975,Object,Costume Institute
59542,2002,2002,Object,Asian Art
216409,1909,1909,Object,European Sculpture and Decorative Arts
390612,1920,1920,Object,Drawings and Prints
676444,2015,2015,Object,European Sculpture and Decorative Arts
58806,1929,1929,Object,Asian Art
342763,1949,1949,Object,Drawings and Prints
397875,2012,2012,Object,Drawings and Prints
727754,1963,1963,Object,Drawings and Prints
124882,2005,2005,Object,Asian Art
325016,1960,1960,Object,Ancient Near Eastern Art
48392,1923,1923,Object,Asian Art
565774,1914,1914,Object,Egyptian Art
627517,1963,1963,Object,Drawings and Prints
467716,1941,1941,Object,Medieval Art
841598,1970,1970,Object,Drawings and Prints
228363,1957,1957,Object,European Sculpture and Decorative Arts
649993,1955,1955,Object,Drawings and Prints
385829,1952,1952,Object,Drawings and Prints
3448,1910,1910,Object,The American Wing
483612,1984,1984,Object,Modern and Contemporary Art
107419,1972,1972,Object,Costume Institute
710867,2005,2005,Object,Photographs
841908,1944,1944,Object,Drawings and Prints
29175,1942,1942,Object,Arms and Armor
46799,1916,1916,Object,Asian Art
276650,1994,1994,Object,Photographs
468119,1946,1946,Object,Medieval Art
72598,2004,2004,Object,Asian Art
648041,1994,1994,Object,Drawings and Prints
367782,1949,1949,Object,Drawings and Prints
67159,1896,1896,Object,Asian Art
266980,1993,1993,Object,Photographs
81494,1952,1952,Object,Costume Institute
660115,1921,1921,Object,Drawings and Prints
504882,1889,1889,Object,Musical Instruments
